sale_id,date_id,customer_id,product_id,store_id,employee_id,promotion_id,quantity,sales_amount,cost,discount,profit,payment_method,delivery_days,returned,review_rating
21188,302,37,269,10,100,12,3,1994.1,1107.86,351.9,886.24,Online,1,1,3
21189,870,285,190,11,104,8,4,4991.2,3803.71,880.8,1187.49,Online,4,1,5
21190,258,878,68,7,1,5,4,7815.6,5146.28,868.4,2669.32,Cash,3,0,3
21191,942,427,202,2,15,19,1,497.8,329.59,26.2,168.21,UPI,10,1,3
21192,592,1691,179,5,26,2,4,6852.0,3890.61,2284.0,2961.39,Cash,7,0,2
21193,193,1791,201,1,110,13,2,2266.2,1759.83,251.8,506.37,Card,2,0,1
21194,742,779,166,3,25,2,1,1665.75,1272.74,555.25,393.01,Online,2,0,4
21195,265,1976,266,8,142,14,3,4909.8,3421.08,2104.2,1488.72,UPI,9,1,2
21196,249,63,149,4,12,12,5,7879.5,6197.52,1390.5,1681.98,UPI,5,0,2
21197,733,1003,58,8,63,14,3,5193.3,2922.79,2225.7,2270.51,Online,1,0,4
21198,940,936,237,4,45,7,3,2415.0,1403.4,1035.0,1011.6,Cash,6,0,5
21199,139,1268,215,4,14,5,1,84.6,65.56,9.4,19.04,Cash,5,1,3
21200,431,735,105,8,53,20,1,1107.7,798.69,58.3,309.01,Online,10,1,1
21201,548,1131,177,2,19,14,3,4252.5,3289.46,1822.5,963.04,Online,1,0,1
21202,1033,368,197,5,40,17,5,8527.5,5167.79,2842.5,3359.71,UPI,1,0,1
21203,293,1775,4,5,75,10,5,10968.75,6911.31,3656.25,4057.44,UPI,8,0,2
21204,26,1002,7,5,27,5,3,191.7,149.6,21.3,42.1,Card,8,0,5
21205,926,664,232,6,59,9,4,4453.6,2827.24,234.4,1626.36,Card,9,0,5
21206,1095,389,109,5,47,6,3,2186.1,1509.65,936.9,676.45,Card,6,1,1
21207,1056,923,113,10,139,14,4,2105.6,1481.18,902.4,624.42,Online,7,0,5
21208,18,763,218,2,8,4,3,4025.7,2812.29,447.3,1213.41,UPI,7,1,3
21209,294,1248,52,6,89,16,1,112.1,81.08,5.9,31.02,UPI,6,0,3
21210,130,1387,210,11,65,2,1,1566.75,901.81,522.25,664.94,Card,7,1,5
21211,259,1322,263,4,123,2,2,4446.0,2683.48,1482.0,1762.52,Card,4,1,1
21212,553,692,208,6,125,1,1,2422.0,1687.5,0.0,734.5,Online,5,0,3
21213,1016,225,115,2,74,18,2,4229.4,3210.46,222.6,1018.94,Card,8,0,1
21214,261,1627,207,7,56,15,4,6125.6,4842.09,322.4,1283.51,Cash,10,0,2
21215,975,892,255,4,16,2,2,3705.0,2270.47,1235.0,1434.53,Online,1,1,2
21216,914,1331,200,11,113,3,3,820.8,615.57,205.2,205.23,Cash,10,0,3
21217,218,1865,84,5,22,4,5,9931.5,6723.52,1103.5,3207.98,Card,7,1,1
21218,351,293,204,1,54,11,4,9484.8,6670.53,2371.2,2814.27,Cash,5,0,5
21219,1042,1307,34,5,70,11,4,4588.8,2731.91,1147.2,1856.89,UPI,7,0,2
21220,404,1395,98,2,104,14,1,1702.4,1078.03,729.6,624.37,UPI,3,0,4
21221,714,1828,25,4,125,1,3,6948.0,4690.33,0.0,2257.67,Online,9,0,4
21222,406,1510,252,11,50,11,3,367.2,236.56,91.8,130.64,Cash,1,0,5
21223,874,1058,141,6,86,4,2,4230.0,2568.91,470.0,1661.09,Cash,3,1,1
21224,32,1106,267,8,146,3,5,4264.0,2691.09,1066.0,1572.91,Card,7,0,1
21225,570,1181,199,3,135,5,3,1876.5,1458.79,208.5,417.71,Card,9,0,5
21226,538,395,106,3,4,3,1,528.0,386.82,132.0,141.18,UPI,6,0,3
21227,1088,1089,202,11,137,14,3,1100.4,739.34,471.6,361.06,Cash,7,0,1
21228,449,1807,10,2,116,2,4,6879.0,4091.2,2293.0,2787.8,Online,5,0,1
21229,186,1950,115,6,48,19,2,4229.4,2814.86,222.6,1414.54,Cash,5,1,4
21230,682,1834,4,4,34,19,5,13893.75,9542.51,731.25,4351.24,Online,10,0,4
21231,211,1091,173,9,46,20,5,7756.75,4833.0,408.25,2923.75,UPI,10,1,2
21232,278,1957,50,6,59,11,3,3484.8,2643.82,871.2,840.98,Card,6,0,3
21233,780,854,126,2,27,5,4,9745.2,7665.52,1082.8,2079.68,Cash,3,0,2
21234,930,40,93,8,126,8,4,350.2,215.45,61.8,134.75,Card,7,0,2
21235,451,564,266,9,70,5,2,4208.4,2825.75,467.6,1382.65,Cash,4,0,5
21236,690,397,117,2,38,5,4,5641.2,4229.44,626.8,1411.76,Cash,4,0,1
21237,681,1580,6,11,138,8,2,3007.3,1691.86,530.7,1315.44,Card,1,0,4
21238,393,615,199,6,4,10,5,2606.25,1888.85,868.75,717.4,Card,1,0,4
21239,924,502,220,4,75,19,3,7740.6,4976.11,407.4,2764.49,Card,10,0,5
21240,238,1580,90,4,10,17,5,4316.25,2758.85,1438.75,1557.4,Online,1,0,4
21241,506,1397,103,5,25,11,4,2768.0,1640.06,692.0,1127.94,Cash,3,0,2
21242,442,1589,240,7,131,8,5,10761.0,8505.54,1899.0,2255.46,UPI,3,0,1
21243,23,1355,56,11,121,8,3,1326.0,798.38,234.0,527.62,UPI,5,0,3
21244,561,315,88,4,134,11,2,4262.4,2970.74,1065.6,1291.66,Cash,4,0,4
21245,962,480,201,10,36,11,3,3021.6,1866.9,755.4,1154.7,UPI,3,1,5
21246,572,711,235,2,45,7,3,4368.0,2787.19,1872.0,1580.81,Card,3,0,2
21247,149,1856,156,5,141,17,5,10935.0,8397.78,3645.0,2537.22,UPI,5,0,3
21248,783,1157,122,2,103,2,5,6862.5,4527.31,2287.5,2335.19,UPI,5,0,4
21249,986,1433,60,2,22,15,2,3193.9,2472.03,168.1,721.87,Cash,9,0,5
21250,238,736,168,7,67,5,5,8293.5,6296.77,921.5,1996.73,Online,9,1,4
21251,531,739,152,4,52,6,5,7066.5,4378.61,3028.5,2687.89,Online,9,0,2
21252,21,729,220,7,147,11,2,4345.6,2460.9,1086.4,1884.7,Card,6,0,4
21253,506,139,98,6,112,12,3,6201.6,3886.43,1094.4,2315.17,UPI,3,0,5
21254,589,728,194,7,145,3,1,1553.6,868.11,388.4,685.49,UPI,0,0,5
21255,785,1864,57,5,31,16,1,91.2,61.07,4.8,30.13,Cash,7,0,1
21256,558,1822,53,9,74,18,1,2786.35,2126.39,146.65,659.96,Cash,6,0,4
21257,1016,146,7,11,128,5,1,63.9,47.38,7.1,16.52,Cash,3,0,1
21258,645,1476,166,2,56,13,5,9994.5,7976.75,1110.5,2017.75,Cash,3,1,5
21259,169,1994,39,1,106,15,2,2551.7,1912.65,134.3,639.05,Online,4,1,3
21260,23,818,255,1,144,4,3,6669.0,4079.2,741.0,2589.8,Card,5,0,2
21261,432,1482,57,3,67,17,2,144.0,85.8,48.0,58.2,Online,5,0,3
21262,927,423,226,8,3,5,4,860.4,485.71,95.6,374.69,Online,4,0,2
21263,468,1994,129,4,14,12,3,767.55,443.49,135.45,324.06,Card,8,0,3
21264,525,467,122,3,91,8,1,1555.5,938.06,274.5,617.44,Cash,10,1,5
21265,243,412,135,6,5,11,3,5145.6,3311.12,1286.4,1834.48,Online,8,0,1
21266,763,413,17,10,124,7,2,2140.6,1203.65,917.4,936.95,Cash,6,1,4
21267,406,1060,34,11,146,1,5,7170.0,4230.42,0.0,2939.58,Cash,8,0,1
21268,435,1427,226,1,40,1,5,1195.0,720.31,0.0,474.69,Online,10,1,1
21269,800,1152,173,10,109,6,4,4572.4,3429.18,1959.6,1143.22,Online,10,0,5
21270,263,1055,195,11,31,5,5,774.0,467.13,86.0,306.87,Online,7,0,2
21271,176,441,89,5,141,1,2,1660.0,1175.21,0.0,484.79,Card,8,0,1
21272,1025,1257,127,9,15,18,1,169.1,121.32,8.9,47.78,Card,9,1,4
21273,423,505,202,5,68,17,5,1965.0,1400.96,655.0,564.04,Online,8,0,1
21274,918,1808,236,2,63,3,1,984.8,723.77,246.2,261.03,Cash,0,0,5
21275,447,690,74,7,42,18,4,9074.4,5277.45,477.6,3796.95,Online,8,1,1
21276,538,1216,90,9,98,10,4,3453.0,2684.45,1151.0,768.55,UPI,8,0,4
21277,539,50,245,10,24,18,1,2087.15,1541.68,109.85,545.47,Cash,6,0,3
21278,971,1731,212,9,85,8,4,8860.4,5534.64,1563.6,3325.76,Card,4,1,5
21279,555,119,29,8,11,20,2,3228.1,1900.13,169.9,1327.97,UPI,4,1,2
21280,515,1410,146,10,111,2,2,2347.5,1820.54,782.5,526.96,Online,9,0,3
21281,843,1000,61,7,111,15,1,2623.9,1642.65,138.1,981.25,Card,9,0,1
21282,439,420,202,9,77,5,4,1886.4,1154.99,209.6,731.41,Cash,2,0,3
21283,609,1548,173,10,18,11,5,6532.0,5113.17,1633.0,1418.83,Online,3,0,5
21284,105,131,170,7,6,9,5,2888.0,2233.68,152.0,654.32,UPI,10,1,2
21285,697,1890,236,10,20,9,5,5847.25,4480.85,307.75,1366.4,Online,1,0,3
21286,837,1999,66,7,101,9,4,10119.4,7397.69,532.6,2721.71,Card,7,1,3
21287,622,765,213,8,100,16,3,6486.6,3899.59,341.4,2587.01,UPI,2,1,4
21288,21,380,148,4,66,9,4,4681.6,3126.98,246.4,1554.62,Cash,9,0,3
21289,478,1980,193,4,73,3,1,887.2,602.28,221.8,284.92,Card,10,0,3
21290,368,122,262,11,118,9,5,2223.0,1431.52,117.0,791.48,Online,7,0,4
21291,694,171,134,8,104,13,3,4274.1,2592.57,474.9,1681.53,Card,6,0,1
21292,712,202,56,11,100,20,1,494.0,394.5,26.0,99.5,Cash,10,0,3
21293,640,1215,58,1,128,9,5,11746.75,7583.75,618.25,4163.0,Cash,2,0,2
21294,41,1494,111,10,130,17,4,4566.0,2844.31,1522.0,1721.69,Card,6,1,4
21295,908,288,204,1,40,20,5,14079.0,10856.18,741.0,3222.82,Online,0,1,5
21296,851,87,140,5,130,17,1,965.25,664.88,321.75,300.37,Card,2,0,2
21297,1077,1861,91,8,59,11,5,9312.0,6909.9,2328.0,2402.1,Cash,0,0,5
21298,269,568,60,4,146,3,1,1344.8,849.33,336.2,495.47,Card,10,1,4
21299,599,1109,83,8,9,18,4,6182.6,3731.11,325.4,2451.49,Online,4,1,4
21300,208,1761,267,6,139,9,2,2025.4,1385.83,106.6,639.57,UPI,0,0,2
21301,253,606,117,5,142,9,5,7443.25,5443.04,391.75,2000.21,Cash,4,0,1
21302,476,1409,221,9,88,5,1,828.0,614.95,92.0,213.05,Cash,3,0,5
21303,600,619,14,2,139,19,3,7666.5,5999.21,403.5,1667.29,Online,9,0,3
21304,361,1834,111,10,136,18,1,1445.9,1097.69,76.1,348.21,UPI,8,0,5
21305,1044,1965,208,2,109,10,5,9082.5,5770.03,3027.5,3312.47,Cash,9,0,1
21306,136,310,208,2,100,14,4,6781.6,3928.22,2906.4,2853.38,Online,2,0,3
21307,808,1228,164,9,109,13,1,2256.3,1554.22,250.7,702.08,Cash,8,1,4
21308,704,1931,67,3,57,6,2,4177.6,2348.71,1790.4,1828.89,Cash,0,0,2
21309,430,558,267,11,100,11,1,852.8,530.46,213.2,322.34,Cash,1,0,5
21310,988,444,1,6,25,11,1,501.6,317.18,125.4,184.42,UPI,8,1,4
21311,494,1740,168,11,23,8,4,6266.2,3645.95,1105.8,2620.25,Online,6,1,5
21312,647,1925,93,11,50,5,4,370.8,286.38,41.2,84.42,Online,8,0,3
21313,714,1266,97,11,42,13,3,5454.0,4019.38,606.0,1434.62,UPI,7,1,4
21314,576,1814,179,3,36,11,5,9136.0,6318.26,2284.0,2817.74,Cash,6,0,1
21315,690,413,131,1,20,20,1,2007.35,1519.31,105.65,488.04,Card,3,0,2
21316,268,38,268,7,98,20,2,2052.0,1608.4,108.0,443.6,UPI,10,0,4
21317,586,896,7,10,95,12,5,301.75,175.02,53.25,126.73,Online,4,0,2
21318,81,838,52,7,102,7,1,82.6,53.94,35.4,28.66,Card,6,1,1
21319,520,1979,195,3,122,3,4,550.4,305.91,137.6,244.49,UPI,5,0,2
21320,480,1734,26,9,110,9,4,5844.4,4368.5,307.6,1475.9,UPI,6,0,2
21321,911,1009,46,11,28,19,5,14041.0,11042.05,739.0,2998.95,Online,9,0,1
21322,77,83,227,8,10,1,5,7410.0,5019.47,0.0,2390.53,Cash,6,0,2
21323,453,1549,82,3,80,5,5,8631.0,5152.92,959.0,3478.08,UPI,8,0,1
21324,242,1970,68,3,76,9,3,6187.35,4070.63,325.65,2116.72,Online,6,0,1
21325,593,1490,169,4,78,1,1,1639.0,1025.97,0.0,613.03,Online,7,0,2
21326,279,66,113,5,50,17,3,1692.0,1172.42,564.0,519.58,Cash,5,0,1
21327,1010,1139,270,10,53,20,5,5481.5,3642.61,288.5,1838.89,Card,7,1,2
21328,587,1358,200,4,1,14,4,957.6,619.01,410.4,338.59,Cash,10,0,1
21329,555,1269,6,6,56,5,4,6368.4,4869.78,707.6,1498.62,Cash,0,1,4
21330,550,58,217,10,122,9,5,9020.25,7146.12,474.75,1874.13,UPI,8,0,5
21331,757,717,158,9,52,13,5,6795.0,4139.66,755.0,2655.34,Online,9,0,3
21332,99,804,188,5,54,20,3,5737.05,4137.42,301.95,1599.63,UPI,3,1,2
21333,82,768,86,6,64,8,2,379.1,293.54,66.9,85.56,UPI,4,0,2
21334,348,1971,118,10,50,19,1,281.2,200.19,14.8,81.01,UPI,9,0,5
21335,47,950,256,9,149,7,2,795.2,622.01,340.8,173.19,Card,5,0,4
21336,595,82,89,2,94,12,1,705.5,418.82,124.5,286.68,UPI,2,0,4
21337,226,1319,52,4,73,15,3,336.3,254.99,17.7,81.31,Cash,7,0,1
21338,192,1680,235,4,128,12,1,1768.0,1316.29,312.0,451.71,Card,8,0,3
21339,645,1125,193,2,45,13,4,3992.4,3171.82,443.6,820.58,Online,0,0,1
21340,1082,1861,122,8,129,4,4,6588.0,4742.75,732.0,1845.25,Card,9,0,3
21341,784,801,81,9,82,13,2,3411.0,2627.4,379.0,783.6,Cash,4,0,4
21342,21,1020,225,4,18,1,1,2844.0,2041.17,0.0,802.83,UPI,7,1,5
21343,165,1136,92,9,3,10,4,4536.0,2647.07,1512.0,1888.93,Online,3,0,5
21344,512,1039,144,11,42,4,2,5362.2,4107.78,595.8,1254.42,UPI,4,0,3
21345,59,1224,219,6,115,17,5,465.0,297.08,155.0,167.92,UPI,9,0,2
21346,982,1377,235,8,59,6,2,2912.0,2127.35,1248.0,784.65,Card,9,0,2
21347,163,613,17,10,135,8,4,5198.6,3863.3,917.4,1335.3,Online,10,0,2
21348,389,1073,88,4,89,10,2,3996.0,2890.52,1332.0,1105.48,Online,8,0,3
21349,283,1230,223,6,86,1,3,8130.0,4886.97,0.0,3243.03,UPI,9,1,2
21350,67,1456,249,10,137,2,5,10507.5,6026.69,3502.5,4480.81,Card,5,0,2
21351,202,1668,215,4,144,10,4,282.0,184.57,94.0,97.43,Card,8,0,1
21352,740,65,191,7,11,17,1,484.5,269.13,161.5,215.37,Cash,4,0,1
21353,333,1811,176,7,110,17,4,6465.0,4416.63,2155.0,2048.37,Online,6,1,4
21354,432,502,73,11,7,3,1,1995.2,1233.59,498.8,761.61,Online,2,0,4
21355,451,1835,84,7,47,19,2,4193.3,2791.5,220.7,1401.8,Cash,9,1,2
21356,244,751,234,5,98,14,1,2094.4,1570.16,897.6,524.24,Card,5,0,3
21357,832,9,237,6,42,15,4,4370.0,3405.15,230.0,964.85,UPI,5,1,4
21358,679,1738,238,2,71,12,2,3469.7,1964.43,612.3,1505.27,Online,1,0,1
21359,814,1218,230,6,24,5,4,3978.0,2742.3,442.0,1235.7,Cash,1,1,2
21360,563,384,173,2,1,7,3,3429.3,2643.6,1469.7,785.7,Online,1,0,1
21361,304,1452,189,4,97,10,4,5286.0,2918.25,1762.0,2367.75,UPI,4,0,4
21362,13,1107,101,10,32,4,2,4532.4,3498.38,503.6,1034.02,Online,1,0,4
21363,967,1437,177,8,34,18,2,3847.5,2989.51,202.5,857.99,Cash,3,0,1
21364,930,1094,61,11,29,15,3,7871.7,4898.34,414.3,2973.36,Cash,6,1,2
21365,779,155,136,6,22,2,3,4839.75,3504.84,1613.25,1334.91,Online,1,0,3
21366,676,1485,270,5,42,16,2,2192.6,1363.56,115.4,829.04,Cash,6,1,3
21367,529,1660,142,1,11,12,2,404.6,288.35,71.4,116.25,Cash,1,0,5
21368,119,1177,105,8,35,11,1,932.8,690.36,233.2,242.44,Online,2,1,2
21369,171,1757,84,2,99,11,5,8828.0,6153.58,2207.0,2674.42,UPI,7,0,5
21370,948,1504,3,1,13,7,1,340.2,243.9,145.8,96.3,Cash,2,0,1
21371,192,852,160,3,71,10,5,7050.0,5583.01,2350.0,1466.99,Card,10,1,4
21372,748,1370,158,7,102,16,5,7172.5,5170.72,377.5,2001.78,Cash,4,1,1
21373,370,637,134,2,139,15,4,6015.4,4495.32,316.6,1520.08,Card,4,0,3
21374,65,456,177,7,140,2,5,7593.75,5128.76,2531.25,2464.99,Online,1,0,5
21375,974,1236,134,10,34,20,4,6015.4,4396.93,316.6,1618.47,Card,6,0,2
21376,641,1174,15,6,60,8,5,6659.75,4915.68,1175.25,1744.07,Card,4,0,5
21377,644,40,218,10,43,12,3,3802.05,2863.77,670.95,938.28,Online,1,0,2
21378,3,332,121,8,138,10,2,1335.0,808.4,445.0,526.6,Online,7,0,3
21379,411,1703,71,3,5,5,1,1936.8,1192.48,215.2,744.32,Online,10,0,1
21380,234,686,139,3,114,2,2,2271.0,1434.32,757.0,836.68,Online,10,0,4
21381,365,728,179,7,89,14,3,4796.4,3130.89,2055.6,1665.51,Online,3,0,4
21382,48,1158,8,9,83,18,1,979.45,774.55,51.55,204.9,UPI,4,0,5
21383,29,859,195,2,74,4,4,619.2,473.19,68.8,146.01,Card,2,0,2
21384,772,1313,43,6,27,7,1,892.5,536.6,382.5,355.9,Online,8,1,1
21385,626,350,260,1,52,11,3,2880.0,2042.59,720.0,837.41,Card,10,0,2
21386,596,1932,63,9,68,3,3,1346.4,979.12,336.6,367.28,Card,3,0,5
21387,1086,1175,166,5,150,20,1,2109.95,1497.09,111.05,612.86,Card,8,1,4
21388,899,1527,5,8,45,14,1,2044.0,1127.65,876.0,916.35,Card,2,1,5
21389,953,1926,239,1,21,8,1,1888.7,1247.87,333.3,640.83,UPI,10,0,5
21390,286,1686,236,7,75,13,4,4431.6,3282.77,492.4,1148.83,Card,4,0,5
21391,44,30,78,10,49,17,3,2634.75,1694.22,878.25,940.53,Online,5,0,3
21392,939,502,211,8,26,15,5,14041.0,9773.46,739.0,4267.54,Cash,6,0,2
21393,863,802,228,10,148,2,1,1054.5,696.38,351.5,358.12,Cash,5,0,3
21394,492,1167,199,11,67,5,2,1251.0,996.35,139.0,254.65,Cash,0,0,2
21395,81,1385,8,3,141,19,5,4897.25,3512.85,257.75,1384.4,Online,5,1,3
21396,51,1182,136,2,58,10,3,4839.75,3396.74,1613.25,1443.01,Online,6,1,3
21397,204,688,212,5,131,5,3,7036.2,5550.03,781.8,1486.17,Card,3,0,4
21398,789,566,202,10,13,7,2,733.6,562.15,314.4,171.45,Card,1,1,2
21399,546,1011,173,1,26,16,3,4654.05,3629.54,244.95,1024.51,UPI,3,0,5
21400,445,1649,11,8,76,19,5,12915.25,7530.21,679.75,5385.04,Cash,8,0,2
21401,684,28,70,6,65,20,1,1616.9,1140.57,85.1,476.33,UPI,4,0,5
21402,263,180,98,4,52,13,2,4377.6,3253.62,486.4,1123.98,UPI,8,0,4
21403,69,583,14,6,68,15,1,2555.5,1417.65,134.5,1137.85,Online,5,1,1
21404,389,853,146,11,87,12,2,2660.5,1939.98,469.5,720.52,Card,9,1,4
21405,1008,1875,82,8,150,10,5,7192.5,4187.88,2397.5,3004.62,Cash,0,0,2
21406,260,1479,190,7,91,17,5,5505.0,3508.78,1835.0,1996.22,Cash,7,0,1
21407,234,275,239,10,45,9,5,10554.5,6609.8,555.5,3944.7,Cash,2,0,3
21408,468,1825,99,4,111,19,3,2838.6,1773.84,149.4,1064.76,Cash,2,1,4
21409,263,1509,252,3,7,12,4,520.2,333.52,91.8,186.68,UPI,0,1,4
21410,335,1724,81,2,36,16,5,9001.25,6059.84,473.75,2941.41,Card,6,0,1
21411,782,39,28,11,47,14,5,4364.5,3213.55,1870.5,1150.95,Cash,1,0,1
21412,743,75,158,2,26,8,5,6417.5,5082.08,1132.5,1335.42,Cash,3,1,1
21413,826,1355,194,1,63,18,3,5534.7,3442.45,291.3,2092.25,Online,8,0,2
21414,1074,1463,214,7,70,4,4,147.6,102.62,16.4,44.98,Online,3,1,3
21415,761,204,170,10,136,10,4,1824.0,1352.89,608.0,471.11,UPI,4,1,1
21416,522,347,110,1,44,18,3,1641.6,1045.05,86.4,596.55,Online,8,0,2
21417,603,1469,234,4,127,9,5,14212.0,9028.44,748.0,5183.56,Online,6,1,4
21418,268,1495,165,3,53,16,2,4529.6,3107.92,238.4,1421.68,Card,0,0,4
21419,564,700,109,8,14,20,5,4944.75,2795.85,260.25,2148.9,Cash,9,0,4
21420,353,1148,125,2,79,17,2,1188.0,833.03,396.0,354.97,Online,3,1,5
21421,802,1990,3,8,19,3,2,777.6,569.68,194.4,207.92,Card,9,0,4
21422,398,1005,1,1,87,13,2,1128.6,723.58,125.4,405.02,UPI,8,1,3
21423,78,1136,223,7,27,11,5,10840.0,6123.15,2710.0,4716.85,Cash,1,1,4
21424,612,1612,168,7,123,2,1,1382.25,975.59,460.75,406.66,Cash,7,0,2
21425,359,1746,71,8,60,15,5,10222.0,5930.09,538.0,4291.91,Online,1,1,1
21426,877,1637,235,1,87,7,3,4368.0,2574.29,1872.0,1793.71,Online,5,1,5
21427,409,1022,270,9,38,7,1,807.8,614.69,346.2,193.11,UPI,5,0,5
21428,54,1127,169,3,113,7,1,1147.3,885.86,491.7,261.44,Online,0,0,5
21429,885,275,201,10,39,2,1,944.25,625.47,314.75,318.78,UPI,9,1,1
21430,897,1903,68,7,95,9,4,8249.8,4662.0,434.2,3587.8,UPI,7,0,3
21431,1043,769,198,11,35,10,5,873.75,553.28,291.25,320.47,UPI,7,0,5
21432,870,1703,4,3,41,9,2,5557.5,3540.94,292.5,2016.56,Online,10,1,5
21433,899,1869,14,3,30,18,3,7666.5,5621.65,403.5,2044.85,Cash,6,0,3
21434,341,1159,149,8,51,1,5,9270.0,5600.26,0.0,3669.74,Card,4,0,5
21435,794,335,251,1,149,10,5,2793.75,1722.87,931.25,1070.88,Online,6,0,1
21436,780,938,1,11,60,8,5,2664.75,2046.3,470.25,618.45,Card,8,0,2
21437,323,1255,65,2,143,4,1,1316.7,724.77,146.3,591.93,UPI,8,0,1
21438,747,670,92,3,54,12,2,2570.4,1924.24,453.6,646.16,Online,9,1,3
21439,410,324,113,2,38,10,4,2256.0,1444.66,752.0,811.34,Cash,2,0,3
21440,724,1029,134,11,148,20,1,1503.85,837.32,79.15,666.53,Cash,1,0,3
21441,867,1176,259,7,47,11,5,8052.0,5464.67,2013.0,2587.33,Card,9,0,1
21442,1066,945,229,2,75,3,5,7324.0,5821.26,1831.0,1502.74,UPI,1,0,5
21443,456,736,253,6,136,7,5,1459.5,826.47,625.5,633.03,Cash,4,0,5
21444,946,198,220,10,32,11,3,6518.4,5145.69,1629.6,1372.71,Online,3,1,4
21445,995,1625,258,9,3,17,3,4461.75,2944.38,1487.25,1517.37,UPI,1,0,3
21446,842,984,269,4,16,14,2,1094.8,614.26,469.2,480.54,Card,1,0,2
21447,716,618,197,4,129,12,5,9664.5,7529.63,1705.5,2134.87,UPI,1,0,2
21448,300,340,167,9,144,17,1,537.75,391.04,179.25,146.71,Online,4,1,5
21449,119,207,181,9,92,5,5,9288.0,5848.47,1032.0,3439.53,Online,8,0,2
21450,12,2000,13,11,72,2,3,2094.75,1627.09,698.25,467.66,Online,5,0,1
21451,650,1181,24,11,26,15,4,1634.0,981.99,86.0,652.01,Card,7,0,1
21452,783,59,28,5,125,7,1,872.9,619.16,374.1,253.74,UPI,8,0,1
21453,861,1401,227,5,14,13,2,2667.6,1561.96,296.4,1105.64,UPI,3,1,4
21454,369,613,28,8,117,6,1,872.9,653.36,374.1,219.54,Card,1,0,5
21455,884,1297,51,5,132,10,5,3288.75,2518.78,1096.25,769.97,Cash,8,0,1
21456,444,1940,54,4,140,6,5,2625.0,1696.78,1125.0,928.22,Online,6,1,4
21457,424,1409,35,3,5,3,2,3049.6,1818.05,762.4,1231.55,Online,1,0,3
21458,728,1890,25,5,119,4,4,8337.6,5933.45,926.4,2404.15,Online,4,1,1
21459,407,1742,9,2,36,7,2,2486.4,1508.44,1065.6,977.96,Online,6,0,1
21460,605,1778,125,4,42,13,5,3564.0,2300.12,396.0,1263.88,Online,6,0,5
21461,583,746,144,8,117,20,3,8490.15,6275.6,446.85,2214.55,Online,1,0,4
21462,949,211,72,2,139,7,4,8330.0,5257.86,3570.0,3072.14,Card,5,0,4
21463,581,838,234,11,79,5,5,13464.0,8548.24,1496.0,4915.76,Cash,7,1,3
21464,53,589,240,9,13,19,1,2405.4,1652.39,126.6,753.01,Card,4,0,5
21465,975,24,247,4,23,19,3,4788.0,3331.01,252.0,1456.99,Online,1,1,4
21466,830,147,231,11,17,4,4,3258.0,2157.88,362.0,1100.12,Online,0,0,3
21467,374,1978,1,6,53,12,1,532.95,347.51,94.05,185.44,Online,4,0,3
21468,576,180,32,5,55,20,2,5316.2,3418.4,279.8,1897.8,Cash,8,0,1
21469,472,258,48,3,112,5,2,2235.6,1643.55,248.4,592.05,UPI,5,0,5
21470,621,941,224,11,103,6,1,821.8,533.38,352.2,288.42,Card,1,0,1
21471,486,1185,167,8,38,3,2,1147.2,901.31,286.8,245.89,Card,2,0,3
21472,1015,1114,243,3,122,14,1,1859.2,1423.25,796.8,435.95,UPI,6,1,3
21473,442,1953,142,1,129,15,1,226.1,127.12,11.9,98.98,Online,1,0,5
21474,577,1196,163,11,12,20,3,8441.7,5700.98,444.3,2740.72,Cash,4,0,1
21475,5,1968,129,1,106,1,2,602.0,389.56,0.0,212.44,Online,7,0,2
21476,261,771,245,2,119,5,1,1977.3,1366.38,219.7,610.92,UPI,4,0,2
21477,849,1994,22,10,43,11,4,3449.6,2050.7,862.4,1398.9,Online,9,0,1
21478,191,464,158,4,22,11,1,1208.0,717.85,302.0,490.15,Card,8,0,1
21479,176,712,102,7,92,8,1,320.45,214.61,56.55,105.84,UPI,8,1,2
21480,225,678,88,5,138,3,5,10656.0,7000.35,2664.0,3655.65,UPI,10,0,5
21481,211,1969,92,4,101,5,2,2721.6,1525.13,302.4,1196.47,Card,8,0,5
21482,926,985,157,3,20,9,2,345.8,264.18,18.2,81.62,UPI,3,1,2
21483,649,761,140,3,61,14,3,2702.7,1972.91,1158.3,729.79,Cash,2,0,2
21484,278,1956,136,6,81,18,5,10217.25,6248.47,537.75,3968.78,Online,8,1,3
21485,446,697,15,6,1,7,1,1096.9,676.11,470.1,420.79,UPI,4,0,5
21486,534,1546,143,5,140,12,3,4347.75,2418.47,767.25,1929.28,Card,5,0,3
21487,471,1245,204,7,133,11,1,2371.2,1440.67,592.8,930.53,UPI,6,1,2
21488,926,1661,265,6,66,16,2,5656.3,3391.07,297.7,2265.23,Card,0,1,1
21489,832,1486,6,4,57,12,5,7518.25,4180.87,1326.75,3337.38,UPI,9,0,5
21490,1027,1376,135,8,105,14,5,7504.0,5721.87,3216.0,1782.13,Online,10,0,2
21491,942,571,55,2,46,7,4,182.0,140.18,78.0,41.82,Online,10,1,5
21492,453,28,98,9,89,6,1,1702.4,1065.98,729.6,636.42,Online,5,1,4
21493,305,1236,50,6,52,15,1,1379.4,924.63,72.6,454.77,Online,3,0,1
